r_l	V(vin)	V(vo)	I(RL1)	I(VIN)
1.923091728910294e-01	9.500000e+00	2.884121e-01	1.499731e+00	-1.500848e+00
1.931968317017060e-01	9.500000e+00	2.897427e-01	1.499728e+00	-1.500845e+00
1.940885877592915e-01	9.500000e+00	2.910795e-01	1.499725e+00	-1.500842e+00
1.949844599758183e-01	9.500000e+00	2.924224e-01	1.499722e+00	-1.500839e+00
1.958844673506128e-01	9.500000e+00	2.937715e-01	1.499718e+00	-1.500836e+00
1.967886289706984e-01	9.500000e+00	2.951269e-01	1.499715e+00	-1.500834e+00
1.976969640112001e-01	9.500000e+00	2.964885e-01	1.499712e+00	-1.500831e+00
1.986094917357512e-01	9.500000e+00	2.978564e-01	1.499709e+00	-1.500827e+00
1.995262314969021e-01	9.500000e+00	2.992305e-01	1.499705e+00	-1.500824e+00
2.004472027365303e-01	9.500000e+00	3.006110e-01	1.499702e+00	-1.500821e+00
2.013724249862531e-01	9.500000e+00	3.019980e-01	1.499699e+00	-1.500818e+00
2.023019178678415e-01	9.500000e+00	3.033912e-01	1.499695e+00	-1.500815e+00
2.032357010936366e-01	9.500000e+00	3.047909e-01	1.499692e+00	-1.500812e+00
2.041737944669675e-01	9.500000e+00	3.061971e-01	1.499689e+00	-1.500809e+00
2.051162178825711e-01	9.500000e+00	3.076098e-01	1.499685e+00	-1.500806e+00
2.060629913270147e-01	9.500000e+00	3.090289e-01	1.499682e+00	-1.500803e+00
2.070141348791190e-01	9.500000e+00	3.104546e-01	1.499678e+00	-1.500800e+00
2.079696687103844e-01	9.500000e+00	3.118869e-01	1.499675e+00	-1.500797e+00
2.089296130854189e-01	9.500000e+00	3.133258e-01	1.499671e+00	-1.500794e+00
2.098939883623674e-01	9.500000e+00	3.147713e-01	1.499668e+00	-1.500790e+00
2.108628149933441e-01	9.500000e+00	3.162235e-01	1.499665e+00	-1.500787e+00
2.118361135248654e-01	9.500000e+00	3.176824e-01	1.499661e+00	-1.500784e+00
2.128139045982865e-01	9.500000e+00	3.191480e-01	1.499658e+00	-1.500781e+00
2.137962089502386e-01	9.500000e+00	3.206204e-01	1.499654e+00	-1.500777e+00
2.147830474130688e-01	9.500000e+00	3.220995e-01	1.499650e+00	-1.500774e+00
2.157744409152822e-01	9.500000e+00	3.235855e-01	1.499647e+00	-1.500771e+00
2.167704104819851e-01	9.500000e+00	3.250783e-01	1.499643e+00	-1.500768e+00
2.177709772353315e-01	9.500000e+00	3.265780e-01	1.499640e+00	-1.500764e+00
2.187761623949710e-01	9.500000e+00	3.280846e-01	1.499636e+00	-1.500761e+00
2.197859872784984e-01	9.500000e+00	3.295982e-01	1.499632e+00	-1.500758e+00
2.208004733019059e-01	9.500000e+00	3.311188e-01	1.499629e+00	-1.500754e+00
2.218196419800379e-01	9.500000e+00	3.326463e-01	1.499625e+00	-1.500751e+00
2.228435149270465e-01	9.500000e+00	3.341809e-01	1.499622e+00	-1.500748e+00
2.238721138568502e-01	9.500000e+00	3.357226e-01	1.499618e+00	-1.500744e+00
2.249054605835944e-01	9.500000e+00	3.372714e-01	1.499614e+00	-1.500741e+00
2.259435770221142e-01	9.500000e+00	3.388273e-01	1.499610e+00	-1.500737e+00
2.269864851883987e-01	9.500000e+00	3.403904e-01	1.499607e+00	-1.500734e+00
2.280342072000584e-01	9.500000e+00	3.419608e-01	1.499603e+00	-1.500731e+00
2.290867652767939e-01	9.500000e+00	3.435383e-01	1.499599e+00	-1.500727e+00
2.301441817408676e-01	9.500000e+00	3.451231e-01	1.499595e+00	-1.500724e+00
2.312064790175763e-01	9.500000e+00	3.467153e-01	1.499591e+00	-1.500720e+00
2.322736796357276e-01	9.500000e+00	3.483147e-01	1.499588e+00	-1.500717e+00
2.333458062281173e-01	9.500000e+00	3.499216e-01	1.499584e+00	-1.500713e+00
2.344228815320093e-01	9.500000e+00	3.515358e-01	1.499580e+00	-1.500710e+00
2.355049283896182e-01	9.500000e+00	3.531576e-01	1.499576e+00	-1.500706e+00
2.365919697485931e-01	9.500000e+00	3.547867e-01	1.499572e+00	-1.500702e+00
2.376840286625051e-01	9.500000e+00	3.564234e-01	1.499568e+00	-1.500699e+00
2.387811282913352e-01	9.500000e+00	3.580676e-01	1.499564e+00	-1.500695e+00
2.398832919019666e-01	9.500000e+00	3.597195e-01	1.499560e+00	-1.500692e+00
2.409905428686772e-01	9.500000e+00	3.613789e-01	1.499556e+00	-1.500688e+00
2.421029046736356e-01	9.500000e+00	3.630460e-01	1.499552e+00	-1.500684e+00
2.432204009073994e-01	9.500000e+00	3.647207e-01	1.499548e+00	-1.500681e+00
2.443430552694152e-01	9.500000e+00	3.664032e-01	1.499544e+00	-1.500677e+00
2.454708915685211e-01	9.500000e+00	3.680935e-01	1.499540e+00	-1.500673e+00
2.466039337234521e-01	9.500000e+00	3.697915e-01	1.499536e+00	-1.500669e+00
2.477422057633468e-01	9.500000e+00	3.714974e-01	1.499532e+00	-1.500666e+00
2.488857318282575e-01	9.500000e+00	3.732111e-01	1.499528e+00	-1.500662e+00
2.500345361696616e-01	9.500000e+00	3.749327e-01	1.499524e+00	-1.500658e+00
2.511886431509766e-01	9.500000e+00	3.766623e-01	1.499520e+00	-1.500654e+00
2.523480772480761e-01	9.500000e+00	3.783998e-01	1.499515e+00	-1.500650e+00
2.535128630498095e-01	9.500000e+00	3.801454e-01	1.499511e+00	-1.500647e+00
2.546830252585230e-01	9.500000e+00	3.818990e-01	1.499507e+00	-1.500643e+00
2.558585886905835e-01	9.500000e+00	3.836607e-01	1.499503e+00	-1.500639e+00
2.570395782769054e-01	9.500000e+00	3.854305e-01	1.499498e+00	-1.500635e+00
2.582260190634788e-01	9.500000e+00	3.872084e-01	1.499494e+00	-1.500631e+00
2.594179362119007e-01	9.500000e+00	3.889946e-01	1.499490e+00	-1.500627e+00
2.606153549999090e-01	9.500000e+00	3.907890e-01	1.499486e+00	-1.500623e+00
2.618183008219180e-01	9.500000e+00	3.925917e-01	1.499481e+00	-1.500619e+00
2.630267991895578e-01	9.500000e+00	3.944026e-01	1.499477e+00	-1.500615e+00
2.642408757322144e-01	9.500000e+00	3.962219e-01	1.499473e+00	-1.500611e+00
2.654605561975737e-01	9.500000e+00	3.980497e-01	1.499468e+00	-1.500607e+00
2.666858664521679e-01	9.500000e+00	3.998858e-01	1.499464e+00	-1.500603e+00
2.679168324819232e-01	9.500000e+00	4.017304e-01	1.499459e+00	-1.500599e+00
2.691534803927118e-01	9.500000e+00	4.035835e-01	1.499455e+00	-1.500595e+00
2.703958364109046e-01	9.500000e+00	4.054452e-01	1.499450e+00	-1.500591e+00
2.716439268839286e-01	9.500000e+00	4.073154e-01	1.499446e+00	-1.500587e+00
2.728977782808246e-01	9.500000e+00	4.091942e-01	1.499441e+00	-1.500583e+00
2.741574171928088e-01	9.500000e+00	4.110817e-01	1.499437e+00	-1.500578e+00
2.754228703338373e-01	9.500000e+00	4.129779e-01	1.499432e+00	-1.500574e+00
2.766941645411720e-01	9.500000e+00	4.148829e-01	1.499428e+00	-1.500570e+00
2.779713267759498e-01	9.500000e+00	4.167966e-01	1.499423e+00	-1.500566e+00
2.792543841237549e-01	9.500000e+00	4.187192e-01	1.499418e+00	-1.500562e+00
2.805433637951925e-01	9.500000e+00	4.206506e-01	1.499414e+00	-1.500557e+00
2.818382931264666e-01	9.500000e+00	4.225909e-01	1.499409e+00	-1.500553e+00
2.831391995799593e-01	9.500000e+00	4.245402e-01	1.499404e+00	-1.500549e+00
2.844461107448130e-01	9.500000e+00	4.264984e-01	1.499400e+00	-1.500544e+00
2.857590543375163e-01	9.500000e+00	4.284657e-01	1.499395e+00	-1.500540e+00
2.870780582024908e-01	9.500000e+00	4.304421e-01	1.499390e+00	-1.500536e+00
2.884031503126824e-01	9.500000e+00	4.324275e-01	1.499385e+00	-1.500531e+00
2.897343587701543e-01	9.500000e+00	4.344221e-01	1.499381e+00	-1.500527e+00
2.910717118066826e-01	9.500000e+00	4.364259e-01	1.499376e+00	-1.500522e+00
2.924152377843558e-01	9.500000e+00	4.384390e-01	1.499371e+00	-1.500518e+00
2.937649651961754e-01	9.500000e+00	4.404612e-01	1.499366e+00	-1.500514e+00
2.951209226666611e-01	9.500000e+00	4.424929e-01	1.499361e+00	-1.500509e+00
2.964831389524569e-01	9.500000e+00	4.445339e-01	1.499356e+00	-1.500505e+00
2.978516429429417e-01	9.500000e+00	4.465843e-01	1.499351e+00	-1.500500e+00
2.992264636608417e-01	9.500000e+00	4.486441e-01	1.499346e+00	-1.500496e+00
3.006076302628460e-01	9.500000e+00	4.507135e-01	1.499341e+00	-1.500491e+00
3.019951720402247e-01	9.500000e+00	4.527924e-01	1.499336e+00	-1.500486e+00
3.033891184194503e-01	9.500000e+00	4.548808e-01	1.499331e+00	-1.500482e+00
3.047894989628216e-01	9.500000e+00	4.569789e-01	1.499326e+00	-1.500477e+00
3.061963433690912e-01	9.500000e+00	4.590867e-01	1.499321e+00	-1.500473e+00
3.076096814740944e-01	9.500000e+00	4.612042e-01	1.499316e+00	-1.500468e+00
3.090295432513828e-01	9.500000e+00	4.633314e-01	1.499311e+00	-1.500463e+00
3.104559588128594e-01	9.500000e+00	4.654685e-01	1.499306e+00	-1.500458e+00
3.118889584094176e-01	9.500000e+00	4.676154e-01	1.499301e+00	-1.500454e+00
3.133285724315826e-01	9.500000e+00	4.697721e-01	1.499296e+00	-1.500449e+00
3.147748314101558e-01	9.500000e+00	4.719389e-01	1.499290e+00	-1.500444e+00
3.162277660168623e-01	9.500000e+00	4.741156e-01	1.499285e+00	-1.500439e+00
3.176874070650015e-01	9.500000e+00	4.763023e-01	1.499280e+00	-1.500434e+00
3.191537855101008e-01	9.500000e+00	4.784991e-01	1.499274e+00	-1.500430e+00
3.206269324505713e-01	9.500000e+00	4.807061e-01	1.499269e+00	-1.500425e+00
3.221068791283683e-01	9.500000e+00	4.829232e-01	1.499264e+00	-1.500420e+00
3.235936569296533e-01	9.500000e+00	4.851505e-01	1.499259e+00	-1.500415e+00
3.250872973854596e-01	9.500000e+00	4.873881e-01	1.499253e+00	-1.500410e+00
3.265878321723611e-01	9.500000e+00	4.896361e-01	1.499248e+00	-1.500405e+00
3.280952931131444e-01	9.500000e+00	4.918943e-01	1.499242e+00	-1.500400e+00
3.296097121774834e-01	9.500000e+00	4.941630e-01	1.499237e+00	-1.500395e+00
3.311311214826168e-01	9.500000e+00	4.964421e-01	1.499231e+00	-1.500390e+00
3.326595532940304e-01	9.500000e+00	4.987318e-01	1.499226e+00	-1.500385e+00
3.341950400261403e-01	9.500000e+00	5.010319e-01	1.499220e+00	-1.500380e+00
3.357376142429808e-01	9.500000e+00	5.033427e-01	1.499215e+00	-1.500375e+00
3.372873086588952e-01	9.500000e+00	5.056642e-01	1.499209e+00	-1.500370e+00
3.388441561392290e-01	9.500000e+00	5.079963e-01	1.499203e+00	-1.500364e+00
3.404081897010274e-01	9.500000e+00	5.103392e-01	1.499198e+00	-1.500359e+00
3.419794425137355e-01	9.500000e+00	5.126929e-01	1.499192e+00	-1.500354e+00
3.435579478999015e-01	9.500000e+00	5.150574e-01	1.499186e+00	-1.500349e+00
3.451437393358832e-01	9.500000e+00	5.174328e-01	1.499181e+00	-1.500343e+00
3.467368504525588e-01	9.500000e+00	5.198191e-01	1.499175e+00	-1.500338e+00
3.483373150360390e-01	9.500000e+00	5.222166e-01	1.499169e+00	-1.500333e+00
3.499451670283847e-01	9.500000e+00	5.246249e-01	1.499163e+00	-1.500328e+00
3.515604405283257e-01	9.500000e+00	5.270444e-01	1.499157e+00	-1.500322e+00
3.531831697919847e-01	9.500000e+00	5.294751e-01	1.499152e+00	-1.500317e+00
3.548133892336033e-01	9.500000e+00	5.319170e-01	1.499146e+00	-1.500311e+00
3.564511334262723e-01	9.500000e+00	5.343701e-01	1.499140e+00	-1.500306e+00
3.580964371026642e-01	9.500000e+00	5.368345e-01	1.499134e+00	-1.500301e+00
3.597493351557706e-01	9.500000e+00	5.393102e-01	1.499128e+00	-1.500295e+00
3.614098626396418e-01	9.500000e+00	5.417974e-01	1.499122e+00	-1.500289e+00
3.630780547701300e-01	9.500000e+00	5.442960e-01	1.499116e+00	-1.500284e+00
3.647539469256366e-01	9.500000e+00	5.468062e-01	1.499110e+00	-1.500278e+00
3.664375746478623e-01	9.500000e+00	5.493279e-01	1.499104e+00	-1.500273e+00
3.681289736425605e-01	9.500000e+00	5.518612e-01	1.499097e+00	-1.500267e+00
3.698281797802955e-01	9.500000e+00	5.544062e-01	1.499091e+00	-1.500262e+00
3.715352290972019e-01	9.500000e+00	5.569629e-01	1.499085e+00	-1.500256e+00
3.732501577957502e-01	9.500000e+00	5.595315e-01	1.499079e+00	-1.500250e+00
3.749730022455133e-01	9.500000e+00	5.621118e-01	1.499073e+00	-1.500244e+00
3.767037989839387e-01	9.500000e+00	5.647040e-01	1.499066e+00	-1.500239e+00
3.784425847171233e-01	9.500000e+00	5.673082e-01	1.499060e+00	-1.500233e+00
3.801893963205914e-01	9.500000e+00	5.699244e-01	1.499054e+00	-1.500227e+00
3.819442708400769e-01	9.500000e+00	5.725526e-01	1.499047e+00	-1.500221e+00
3.837072454923093e-01	9.500000e+00	5.751929e-01	1.499041e+00	-1.500215e+00
3.854783576658025e-01	9.500000e+00	5.778454e-01	1.499035e+00	-1.500210e+00
3.872576449216481e-01	9.500000e+00	5.805101e-01	1.499028e+00	-1.500204e+00
3.890451449943116e-01	9.500000e+00	5.831871e-01	1.499022e+00	-1.500198e+00
3.908408957924333e-01	9.500000e+00	5.858765e-01	1.499015e+00	-1.500192e+00
3.926449353996312e-01	9.500000e+00	5.885782e-01	1.499009e+00	-1.500186e+00
3.944573020753099e-01	9.500000e+00	5.912923e-01	1.499002e+00	-1.500180e+00
3.962780342554711e-01	9.500000e+00	5.940190e-01	1.498995e+00	-1.500174e+00
3.981071705535291e-01	9.500000e+00	5.967582e-01	1.498989e+00	-1.500167e+00
3.999447497611295e-01	9.500000e+00	5.995101e-01	1.498982e+00	-1.500161e+00
4.017908108489722e-01	9.500000e+00	6.022746e-01	1.498976e+00	-1.500155e+00
4.036453929676374e-01	9.500000e+00	6.050518e-01	1.498969e+00	-1.500149e+00
4.055085354484164e-01	9.500000e+00	6.078419e-01	1.498962e+00	-1.500143e+00
4.073802778041455e-01	9.500000e+00	6.106448e-01	1.498955e+00	-1.500137e+00
4.092606597300438e-01	9.500000e+00	6.134606e-01	1.498948e+00	-1.500130e+00
4.111497211045553e-01	9.500000e+00	6.162894e-01	1.498942e+00	-1.500124e+00
4.130475019901946e-01	9.500000e+00	6.191312e-01	1.498935e+00	-1.500118e+00
4.149540426343964e-01	9.500000e+00	6.219862e-01	1.498928e+00	-1.500111e+00
4.168693834703691e-01	9.500000e+00	6.248542e-01	1.498921e+00	-1.500105e+00
4.187935651179521e-01	9.500000e+00	6.277354e-01	1.498914e+00	-1.500099e+00
4.207266283844781e-01	9.500000e+00	6.306300e-01	1.498907e+00	-1.500092e+00
4.226686142656371e-01	9.500000e+00	6.335379e-01	1.498900e+00	-1.500086e+00
4.246195639463473e-01	9.500000e+00	6.364592e-01	1.498893e+00	-1.500079e+00
4.265795188016272e-01	9.500000e+00	6.393939e-01	1.498886e+00	-1.500073e+00
4.285485203974743e-01	9.500000e+00	6.423421e-01	1.498878e+00	-1.500066e+00
4.305266104917456e-01	9.500000e+00	6.453040e-01	1.498871e+00	-1.500060e+00
4.325138310350439e-01	9.500000e+00	6.482794e-01	1.498864e+00	-1.500053e+00
4.345102241716068e-01	9.500000e+00	6.512686e-01	1.498857e+00	-1.500046e+00
4.365158322402015e-01	9.500000e+00	6.542715e-01	1.498849e+00	-1.500040e+00
4.385306977750214e-01	9.500000e+00	6.572883e-01	1.498842e+00	-1.500033e+00
4.405548635065892e-01	9.500000e+00	6.603190e-01	1.498835e+00	-1.500026e+00
4.425883723626626e-01	9.500000e+00	6.633636e-01	1.498827e+00	-1.500019e+00
4.446312674691450e-01	9.500000e+00	6.664222e-01	1.498820e+00	-1.500013e+00
4.466835921509996e-01	9.500000e+00	6.694949e-01	1.498813e+00	-1.500006e+00
4.487453899331688e-01	9.500000e+00	6.725819e-01	1.498805e+00	-1.499999e+00
4.508167045414970e-01	9.500000e+00	6.756830e-01	1.498798e+00	-1.499992e+00
4.528975799036578e-01	9.500000e+00	6.787983e-01	1.498790e+00	-1.499985e+00
4.549880601500858e-01	9.500000e+00	6.819280e-01	1.498782e+00	-1.499978e+00
4.570881896149125e-01	9.500000e+00	6.850722e-01	1.498775e+00	-1.499971e+00
4.591980128369063e-01	9.500000e+00	6.882308e-01	1.498767e+00	-1.499964e+00
4.613175745604173e-01	9.500000e+00	6.914040e-01	1.498759e+00	-1.499957e+00
4.634469197363261e-01	9.500000e+00	6.945918e-01	1.498752e+00	-1.499950e+00
4.655860935229972e-01	9.500000e+00	6.977943e-01	1.498744e+00	-1.499943e+00
4.677351412872367e-01	9.500000e+00	7.010115e-01	1.498736e+00	-1.499936e+00
4.698941086052541e-01	9.500000e+00	7.042435e-01	1.498728e+00	-1.499928e+00
4.720630412636294e-01	9.500000e+00	7.074904e-01	1.498720e+00	-1.499921e+00
4.742419852602838e-01	9.500000e+00	7.107523e-01	1.498712e+00	-1.499914e+00
4.764309868054550e-01	9.500000e+00	7.140292e-01	1.498704e+00	-1.499906e+00
4.786300923226778e-01	9.500000e+00	7.173212e-01	1.498696e+00	-1.499899e+00
4.808393484497682e-01	9.500000e+00	7.206283e-01	1.498688e+00	-1.499892e+00
4.830588020398126e-01	9.500000e+00	7.239506e-01	1.498680e+00	-1.499884e+00
4.852885001621612e-01	9.500000e+00	7.272883e-01	1.498672e+00	-1.499877e+00
4.875284901034267e-01	9.500000e+00	7.306414e-01	1.498664e+00	-1.499869e+00
4.897788193684868e-01	9.500000e+00	7.340098e-01	1.498656e+00	-1.499862e+00
4.920395356814917e-01	9.500000e+00	7.373938e-01	1.498647e+00	-1.499854e+00
4.943106869868764e-01	9.500000e+00	7.407933e-01	1.498639e+00	-1.499847e+00
4.965923214503773e-01	9.500000e+00	7.442086e-01	1.498631e+00	-1.499839e+00
4.988844874600536e-01	9.500000e+00	7.476395e-01	1.498623e+00	-1.499831e+00
5.011872336273140e-01	9.500000e+00	7.510863e-01	1.498614e+00	-1.499824e+00
5.035006087879467e-01	9.500000e+00	7.545488e-01	1.498606e+00	-1.499816e+00
5.058246620031561e-01	9.500000e+00	7.580274e-01	1.498597e+00	-1.499808e+00
5.081594425606029e-01	9.500000e+00	7.615220e-01	1.498589e+00	-1.499800e+00
5.105049999754488e-01	9.500000e+00	7.650326e-01	1.498580e+00	-1.499792e+00
5.128613839914077e-01	9.500000e+00	7.685595e-01	1.498572e+00	-1.499785e+00
5.152286445817995e-01	9.500000e+00	7.721025e-01	1.498563e+00	-1.499777e+00
5.176068319506110e-01	9.500000e+00	7.756619e-01	1.498554e+00	-1.499769e+00
5.199959965335595e-01	9.500000e+00	7.792377e-01	1.498546e+00	-1.499761e+00
5.223961889991635e-01	9.500000e+00	7.828299e-01	1.498537e+00	-1.499753e+00
5.248074602498166e-01	9.500000e+00	7.864386e-01	1.498528e+00	-1.499745e+00
5.272298614228670e-01	9.500000e+00	7.900640e-01	1.498519e+00	-1.499737e+00
5.296634438917023e-01	9.500000e+00	7.937061e-01	1.498510e+00	-1.499728e+00
5.321082592668389e-01	9.500000e+00	7.973650e-01	1.498501e+00	-1.499720e+00
5.345643593970166e-01	9.500000e+00	8.010406e-01	1.498492e+00	-1.499712e+00
5.370317963702980e-01	9.500000e+00	8.047332e-01	1.498483e+00	-1.499704e+00
5.395106225151730e-01	9.500000e+00	8.084428e-01	1.498474e+00	-1.499695e+00
5.420008904016695e-01	9.500000e+00	8.121695e-01	1.498465e+00	-1.499687e+00
5.445026528424671e-01	9.500000e+00	8.159133e-01	1.498456e+00	-1.499679e+00
5.470159628940178e-01	9.500000e+00	8.196744e-01	1.498447e+00	-1.499670e+00
5.495408738576709e-01	9.500000e+00	8.234528e-01	1.498438e+00	-1.499662e+00
5.520774392808040e-01	9.500000e+00	8.272485e-01	1.498428e+00	-1.499653e+00
5.546257129579576e-01	9.500000e+00	8.310618e-01	1.498419e+00	-1.499645e+00
5.571857489319769e-01	9.500000e+00	8.348926e-01	1.498410e+00	-1.499636e+00
5.597576014951576e-01	9.500000e+00	8.387409e-01	1.498400e+00	-1.499627e+00
5.623413251903967e-01	9.500000e+00	8.426071e-01	1.498391e+00	-1.499619e+00
5.649369748123504e-01	9.500000e+00	8.464910e-01	1.498381e+00	-1.499610e+00
5.675446054085952e-01	9.500000e+00	8.503929e-01	1.498372e+00	-1.499601e+00
5.701642722807959e-01	9.500000e+00	8.543127e-01	1.498362e+00	-1.499592e+00
5.727960309858779e-01	9.500000e+00	8.582504e-01	1.498353e+00	-1.499584e+00
5.754399373372059e-01	9.500000e+00	8.622064e-01	1.498343e+00	-1.499575e+00
5.780960474057674e-01	9.500000e+00	8.661805e-01	1.498333e+00	-1.499566e+00
5.807644175213614e-01	9.500000e+00	8.701730e-01	1.498323e+00	-1.499557e+00
5.834451042737945e-01	9.500000e+00	8.741838e-01	1.498314e+00	-1.499548e+00
5.861381645140786e-01	9.500000e+00	8.782130e-01	1.498304e+00	-1.499539e+00
5.888436553556392e-01	9.500000e+00	8.822609e-01	1.498294e+00	-1.499530e+00
5.915616341755244e-01	9.500000e+00	8.863273e-01	1.498284e+00	-1.499521e+00
5.942921586156235e-01	9.500000e+00	8.904124e-01	1.498274e+00	-1.499511e+00
5.970352865838879e-01	9.500000e+00	8.945164e-01	1.498264e+00	-1.499502e+00
5.997910762555607e-01	9.500000e+00	8.986393e-01	1.498254e+00	-1.499493e+00
6.025595860744094e-01	9.500000e+00	9.027811e-01	1.498244e+00	-1.499484e+00
6.053408747539655e-01	9.500000e+00	9.069420e-01	1.498233e+00	-1.499474e+00
6.081350012787701e-01	9.500000e+00	9.111220e-01	1.498223e+00	-1.499465e+00
6.109420249056244e-01	9.500000e+00	9.153212e-01	1.498213e+00	-1.499455e+00
6.137620051648469e-01	9.500000e+00	9.195399e-01	1.498203e+00	-1.499446e+00
6.165950018615352e-01	9.500000e+00	9.237778e-01	1.498192e+00	-1.499436e+00
6.194410750768347e-01	9.500000e+00	9.280353e-01	1.498182e+00	-1.499427e+00
6.223002851692130e-01	9.500000e+00	9.323124e-01	1.498171e+00	-1.499417e+00
6.251726927757396e-01	9.500000e+00	9.366092e-01	1.498161e+00	-1.499407e+00
6.280583588133720e-01	9.500000e+00	9.409258e-01	1.498150e+00	-1.499398e+00
6.309573444802477e-01	9.500000e+00	9.452621e-01	1.498140e+00	-1.499388e+00
6.338697112569817e-01	9.500000e+00	9.496185e-01	1.498129e+00	-1.499378e+00
6.367955209079708e-01	9.500000e+00	9.539949e-01	1.498118e+00	-1.499368e+00
6.397348354827034e-01	9.500000e+00	9.583914e-01	1.498107e+00	-1.499358e+00
6.426877173170752e-01	9.500000e+00	9.628082e-01	1.498096e+00	-1.499348e+00
6.456542290347115e-01	9.500000e+00	9.672453e-01	1.498086e+00	-1.499338e+00
6.486344335482945e-01	9.500000e+00	9.717028e-01	1.498075e+00	-1.499328e+00
6.516283940608991e-01	9.500000e+00	9.761809e-01	1.498064e+00	-1.499318e+00
6.546361740673317e-01	9.500000e+00	9.806795e-01	1.498053e+00	-1.499308e+00
6.576578373554776e-01	9.500000e+00	9.851987e-01	1.498042e+00	-1.499298e+00
6.606934480076534e-01	9.500000e+00	9.897388e-01	1.498030e+00	-1.499288e+00
6.637430704019666e-01	9.500000e+00	9.942998e-01	1.498019e+00	-1.499277e+00
6.668067692136801e-01	9.500000e+00	9.988818e-01	1.498008e+00	-1.499267e+00
6.698846094165847e-01	9.500000e+00	1.003485e+00	1.497997e+00	-1.499257e+00
6.729766562843763e-01	9.500000e+00	1.008109e+00	1.497985e+00	-1.499246e+00
6.760829753920407e-01	9.500000e+00	1.012755e+00	1.497974e+00	-1.499236e+00
6.792036326172438e-01	9.500000e+00	1.017421e+00	1.497962e+00	-1.499225e+00
6.823386941417292e-01	9.500000e+00	1.022110e+00	1.497951e+00	-1.499215e+00
