r_l	V(vo)	I(RL1)
7.447319739061926e+05	5.011850e+00	6.729736e-06
7.481695005113588e+05	5.011850e+00	6.698816e-06
7.516228940184109e+05	5.011850e+00	6.668038e-06
7.550922276656404e+05	5.011850e+00	6.637401e-06
7.585775750293912e+05	5.011850e+00	6.606905e-06
7.620790100256205e+05	5.011850e+00	6.576549e-06
7.655966069114658e+05	5.011850e+00	6.546332e-06
7.691304402868201e+05	5.011850e+00	6.516255e-06
7.726805850959137e+05	5.011850e+00	6.486315e-06
7.762471166289042e+05	5.011850e+00	6.456513e-06
7.798301105234723e+05	5.011850e+00	6.426848e-06
7.834296427664263e+05	5.011850e+00	6.397320e-06
7.870457896953142e+05	5.011850e+00	6.367927e-06
7.906786280000417e+05	5.011850e+00	6.338669e-06
7.943282347244993e+05	5.011850e+00	6.309545e-06
7.979946872681954e+05	5.011850e+00	6.280556e-06
8.016780633878990e+05	5.011850e+00	6.251699e-06
8.053784411992875e+05	5.011850e+00	6.222975e-06
8.090958991786042e+05	5.011850e+00	6.194383e-06
8.128305161643223e+05	5.011850e+00	6.165923e-06
8.165823713588165e+05	5.011850e+00	6.137593e-06
8.203515443300435e+05	5.011850e+00	6.109393e-06
8.241381150132285e+05	5.011850e+00	6.081323e-06
8.279421637125616e+05	5.011850e+00	6.053382e-06
8.317637711028996e+05	5.011850e+00	6.025569e-06
8.356030182314776e+05	5.011850e+00	5.997884e-06
8.394599865196282e+05	5.011850e+00	5.970326e-06
8.433347577645072e+05	5.011849e+00	5.942894e-06
8.472274141408295e+05	5.011850e+00	5.915590e-06
8.511380382026106e+05	5.011850e+00	5.888410e-06
8.550667128849186e+05	5.011850e+00	5.861355e-06
8.590135215056321e+05	5.011850e+00	5.834425e-06
8.629785477672077e+05	5.011850e+00	5.807618e-06
8.669618757584553e+05	5.011850e+00	5.780935e-06
8.709635899563205e+05	5.011850e+00	5.754373e-06
8.749837752276770e+05	5.011850e+00	5.727935e-06
8.790225168311264e+05	5.011850e+00	5.701617e-06
8.830799004188061e+05	5.011850e+00	5.675421e-06
8.871560120382054e+05	5.011850e+00	5.649345e-06
8.912509381339912e+05	5.011850e+00	5.623388e-06
8.953647655498408e+05	5.011850e+00	5.597551e-06
8.994975815302832e+05	5.011850e+00	5.571832e-06
9.036494737225508e+05	5.011850e+00	5.546232e-06
9.078205301784362e+05	5.011850e+00	5.520750e-06
9.120108393561614e+05	5.011850e+00	5.495384e-06
9.162204901222526e+05	5.011850e+00	5.470135e-06
9.204495717534254e+05	5.011850e+00	5.445002e-06
9.246981739384779e+05	5.011850e+00	5.419985e-06
9.289663867801930e+05	5.011850e+00	5.395082e-06
9.332543007972488e+05	5.011850e+00	5.370294e-06
9.375620069261394e+05	5.011850e+00	5.345620e-06
9.418895965231017e+05	5.011850e+00	5.321059e-06
9.462371613660546e+05	5.011850e+00	5.296611e-06
9.506047936565443e+05	5.011850e+00	5.272275e-06
9.549925860217001e+05	5.011850e+00	5.248051e-06
9.594006315161985e+05	5.011850e+00	5.223938e-06
9.638290236242372e+05	5.011850e+00	5.199937e-06
9.682778562615170e+05	5.011850e+00	5.176045e-06
9.727472237772343e+05	5.011850e+00	5.152263e-06
9.772372209560813e+05	5.011850e+00	5.128591e-06
9.817479430202564e+05	5.011850e+00	5.105027e-06
9.862794856314837e+05	5.011850e+00	5.081572e-06
9.908319448930421e+05	5.011850e+00	5.058224e-06
9.954054173518028e+05	5.011850e+00	5.034984e-06
1.000000000000277e+06	5.011850e+00	5.011850e-06
1.004615790278674e+06	5.011850e+00	4.988823e-06
1.009252886076964e+06	5.011850e+00	4.965901e-06
1.013911385736961e+06	5.011850e+00	4.943085e-06
1.018591388054400e+06	5.011850e+00	4.920373e-06
1.023292992281038e+06	5.011850e+00	4.897766e-06
1.028016298126759e+06	5.011850e+00	4.875263e-06
1.032761405761684e+06	5.011850e+00	4.852863e-06
1.037528415818301e+06	5.011850e+00	4.830566e-06
1.042317429393594e+06	5.011850e+00	4.808372e-06
1.047128548051190e+06	5.011850e+00	4.786280e-06
1.051961873823515e+06	5.011850e+00	4.764288e-06
1.056817509213952e+06	5.011850e+00	4.742399e-06
1.061695557199020e+06	5.011850e+00	4.720609e-06
1.066596121230554e+06	5.011850e+00	4.698920e-06
1.071519305237904e+06	5.011850e+00	4.677331e-06
1.076465213630134e+06	5.011850e+00	4.655840e-06
1.081433951298239e+06	5.011850e+00	4.634448e-06
1.086425623617368e+06	5.011850e+00	4.613155e-06
1.091440336449060e+06	5.011850e+00	4.591960e-06
1.096478196143490e+06	5.011850e+00	4.570862e-06
1.101539309541722e+06	5.011850e+00	4.549860e-06
1.106623783977975e+06	5.011850e+00	4.528956e-06
1.111731727281901e+06	5.011850e+00	4.508147e-06
1.116863247780872e+06	5.011850e+00	4.487434e-06
1.122018454302276e+06	5.011850e+00	4.466816e-06
1.127197456175825e+06	5.011850e+00	4.446293e-06
1.132400363235873e+06	5.011850e+00	4.425864e-06
1.137627285823748e+06	5.011850e+00	4.405529e-06
1.142878334790091e+06	5.011850e+00	4.385287e-06
1.148153621497203e+06	5.011850e+00	4.365139e-06
1.153453257821414e+06	5.011850e+00	4.345083e-06
1.158777356155450e+06	5.011850e+00	4.325119e-06
1.164126029410816e+06	5.011850e+00	4.305247e-06
1.169499391020198e+06	5.011850e+00	4.285466e-06
1.174897554939858e+06	5.011850e+00	4.265776e-06
1.180320635652059e+06	5.011850e+00	4.246177e-06
1.185768748167492e+06	5.011850e+00	4.226667e-06
1.191242008027708e+06	5.011850e+00	4.207247e-06
1.196740531307578e+06	5.011850e+00	4.187917e-06
1.202264434617749e+06	5.011850e+00	4.168675e-06
1.207813835107118e+06	5.011850e+00	4.149522e-06
1.213388850465317e+06	5.011850e+00	4.130457e-06
1.218989598925208e+06	5.011850e+00	4.111479e-06
1.224616199265391e+06	5.011850e+00	4.092588e-06
1.230268770812726e+06	5.011850e+00	4.073785e-06
1.235947433444857e+06	5.011850e+00	4.055067e-06
1.241652307592759e+06	5.011850e+00	4.036436e-06
1.247383514243292e+06	5.011850e+00	4.017890e-06
1.253141174941767e+06	5.011850e+00	3.999430e-06
1.258925411794520e+06	5.011850e+00	3.981054e-06
1.264736347471506e+06	5.011850e+00	3.962763e-06
1.270574105208898e+06	5.011850e+00	3.944555e-06
1.276438808811702e+06	5.011850e+00	3.926432e-06
1.282330582656381e+06	5.011850e+00	3.908392e-06
1.288249551693495e+06	5.011850e+00	3.890434e-06
1.294195841450349e+06	5.011850e+00	3.872559e-06
1.300169578033655e+06	5.011850e+00	3.854766e-06
1.306170888132208e+06	5.011850e+00	3.837055e-06
1.312199899019571e+06	5.011850e+00	3.819426e-06
1.318256738556777e+06	5.011850e+00	3.801877e-06
1.324341535195037e+06	5.011850e+00	3.784409e-06
1.330454417978465e+06	5.011850e+00	3.767021e-06
1.336595516546818e+06	5.011850e+00	3.749713e-06
1.342764961138241e+06	5.011850e+00	3.732485e-06
1.348962882592033e+06	5.011850e+00	3.715336e-06
1.355189412351417e+06	5.011850e+00	3.698265e-06
1.361444682466333e+06	5.011850e+00	3.681273e-06
1.367728825596234e+06	5.011850e+00	3.664359e-06
1.374041975012902e+06	5.011850e+00	3.647523e-06
1.380384264603273e+06	5.011850e+00	3.630764e-06
1.386755828872279e+06	5.011850e+00	3.614083e-06
1.393156802945695e+06	5.011850e+00	3.597477e-06
1.399587322573012e+06	5.011850e+00	3.580948e-06
1.406047524130310e+06	5.011850e+00	3.564496e-06
1.412537544623152e+06	5.011850e+00	3.548118e-06
1.419057521689492e+06	5.011850e+00	3.531816e-06
1.425607593602590e+06	5.011850e+00	3.515589e-06
1.432187899273947e+06	5.011850e+00	3.499436e-06
1.438798578256251e+06	5.011850e+00	3.483358e-06
1.445439770746335e+06	5.011850e+00	3.467353e-06
1.452111617588152e+06	5.011850e+00	3.451422e-06
1.458814260275760e+06	5.011850e+00	3.435564e-06
1.465547840956325e+06	5.011850e+00	3.419779e-06
1.472312502433134e+06	5.011850e+00	3.404067e-06
1.479108388168625e+06	5.011850e+00	3.388426e-06
1.485935642287427e+06	5.011850e+00	3.372858e-06
1.492794409579418e+06	5.011850e+00	3.357361e-06
1.499684835502798e+06	5.011850e+00	3.341936e-06
1.506607066187168e+06	5.011850e+00	3.326581e-06
1.513561248436636e+06	5.011850e+00	3.311296e-06
1.520547529732926e+06	5.011850e+00	3.296082e-06
1.527566058238505e+06	5.011850e+00	3.280938e-06
1.534616982799728e+06	5.011850e+00	3.265864e-06
1.541700452949996e+06	5.011850e+00	3.250859e-06
1.548816618912920e+06	5.011850e+00	3.235922e-06
1.555965631605515e+06	5.011850e+00	3.221054e-06
1.563147642641397e+06	5.011850e+00	3.206255e-06
1.570362804333997e+06	5.011850e+00	3.191524e-06
1.577611269699795e+06	5.011850e+00	3.176860e-06
1.584893192461563e+06	5.011850e+00	3.162264e-06
1.592208727051622e+06	5.011850e+00	3.147734e-06
1.599558028615122e+06	5.011850e+00	3.133272e-06
1.606941253013333e+06	5.011850e+00	3.118876e-06
1.614358556826944e+06	5.011850e+00	3.104546e-06
1.621810097359390e+06	5.011850e+00	3.090282e-06
1.629296032640185e+06	5.011850e+00	3.076083e-06
1.636816521428273e+06	5.011850e+00	3.061950e-06
1.644371723215398e+06	5.011850e+00	3.047881e-06
1.651961798229484e+06	5.011850e+00	3.033878e-06
1.659586907438032e+06	5.011850e+00	3.019938e-06
1.667247212551536e+06	5.011850e+00	3.006063e-06
1.674942876026913e+06	5.011850e+00	2.992251e-06
1.682674061070946e+06	5.011850e+00	2.978503e-06
1.690440931643744e+06	5.011850e+00	2.964818e-06
1.698243652462227e+06	5.011850e+00	2.951196e-06
1.706082389003609e+06	5.011850e+00	2.937637e-06
1.713957307508913e+06	5.011850e+00	2.924139e-06
1.721868574986497e+06	5.011850e+00	2.910704e-06
1.729816359215594e+06	5.011850e+00	2.897331e-06
1.737800828749870e+06	5.011850e+00	2.884019e-06
1.745822152921001e+06	5.011850e+00	2.870768e-06
1.753880501842261e+06	5.011850e+00	2.857578e-06
1.761976046412131e+06	5.011850e+00	2.844449e-06
1.770108958317925e+06	5.011850e+00	2.831379e-06
1.778279410039430e+06	5.011850e+00	2.818370e-06
1.786487574852560e+06	5.011850e+00	2.805421e-06
1.794733626833038e+06	5.011850e+00	2.792531e-06
1.803017740860083e+06	5.011850e+00	2.779701e-06
1.811340092620119e+06	5.011850e+00	2.766929e-06
1.819700858610502e+06	5.011850e+00	2.754216e-06
1.828100216143264e+06	5.011850e+00	2.741562e-06
1.836538343348870e+06	5.011850e+00	2.728966e-06
1.845015419180000e+06	5.011850e+00	2.716427e-06
1.853531623415340e+06	5.011850e+00	2.703946e-06
1.862087136663399e+06	5.011850e+00	2.691523e-06
1.870682140366335e+06	5.011850e+00	2.679156e-06
1.879316816803805e+06	5.011850e+00	2.666847e-06
1.887991349096833e+06	5.011850e+00	2.654594e-06
1.896705921211688e+06	5.011850e+00	2.642397e-06
1.905460717963792e+06	5.011850e+00	2.630256e-06
1.914255925021633e+06	5.011850e+00	2.618171e-06
1.923091728910708e+06	5.011850e+00	2.606142e-06
1.931968317017477e+06	5.011850e+00	2.594168e-06
1.940885877593333e+06	5.011850e+00	2.582249e-06
1.949844599758603e+06	5.011850e+00	2.570384e-06
1.958844673506550e+06	5.011850e+00	2.558575e-06
1.967886289707408e+06	5.011850e+00	2.546819e-06
1.976969640112427e+06	5.011850e+00	2.535117e-06
1.986094917357940e+06	5.011850e+00	2.523469e-06
1.995262314969451e+06	5.011850e+00	2.511875e-06
2.004472027365735e+06	5.011850e+00	2.500334e-06
2.013724249862965e+06	5.011850e+00	2.488846e-06
2.023019178678851e+06	5.011850e+00	2.477411e-06
2.032357010936804e+06	5.011850e+00	2.466028e-06
2.041737944670115e+06	5.011850e+00	2.454698e-06
2.051162178826154e+06	5.011850e+00	2.443420e-06
2.060629913270591e+06	5.011850e+00	2.432193e-06
2.070141348791636e+06	5.011850e+00	2.421018e-06
2.079696687104292e+06	5.011850e+00	2.409895e-06
2.089296130854639e+06	5.011850e+00	2.398822e-06
2.098939883624127e+06	5.011850e+00	2.387801e-06
2.108628149933895e+06	5.011850e+00	2.376830e-06
2.118361135249110e+06	5.011850e+00	2.365909e-06
2.128139045983323e+06	5.011850e+00	2.355039e-06
2.137962089502846e+06	5.011850e+00	2.344218e-06
2.147830474131151e+06	5.011850e+00	2.333448e-06
2.157744409153286e+06	5.011850e+00	2.322726e-06
2.167704104820318e+06	5.011850e+00	2.312054e-06
2.177709772353785e+06	5.011850e+00	2.301432e-06
2.187761623950182e+06	5.011850e+00	2.290858e-06
2.197859872785457e+06	5.011850e+00	2.280332e-06
2.208004733019535e+06	5.011850e+00	2.269855e-06
2.218196419800858e+06	5.011850e+00	2.259426e-06
2.228435149270945e+06	5.011850e+00	2.249045e-06
2.238721138568984e+06	5.011850e+00	2.238711e-06
2.249054605836429e+06	5.011850e+00	2.228425e-06
2.259435770221629e+06	5.011850e+00	2.218187e-06
2.269864851884476e+06	5.011850e+00	2.207995e-06
2.280342072001075e+06	5.011850e+00	2.197850e-06
2.290867652768434e+06	5.011850e+00	2.187752e-06
2.301441817409172e+06	5.011850e+00	2.177700e-06
2.312064790176262e+06	5.011850e+00	2.167694e-06
2.322736796357777e+06	5.011850e+00	2.157735e-06
2.333458062281676e+06	5.011850e+00	2.147821e-06
2.344228815320598e+06	5.011850e+00	2.137953e-06
2.355049283896689e+06	5.011850e+00	2.128130e-06
2.365919697486441e+06	5.011850e+00	2.118352e-06
2.376840286625563e+06	5.011850e+00	2.108619e-06
2.387811282913867e+06	5.011850e+00	2.098931e-06
2.398832919020183e+06	5.011850e+00	2.089287e-06
2.409905428687291e+06	5.011850e+00	2.079687e-06
2.421029046736878e+06	5.011850e+00	2.070132e-06
2.432204009074518e+06	5.011850e+00	2.060621e-06
2.443430552694678e+06	5.011850e+00	2.051153e-06
2.454708915685740e+06	5.011850e+00	2.041729e-06
2.466039337235053e+06	5.011850e+00	2.032348e-06
2.477422057634002e+06	5.011850e+00	2.023010e-06
2.488857318283111e+06	5.011850e+00	2.013715e-06
2.500345361697155e+06	5.011850e+00	2.004463e-06
2.511886431510307e+06	5.011850e+00	1.995253e-06
2.523480772481306e+06	5.011850e+00	1.986086e-06
2.535128630498642e+06	5.011850e+00	1.976961e-06
2.546830252585779e+06	5.011850e+00	1.967878e-06
2.558585886906387e+06	5.011850e+00	1.958836e-06
2.570395782769609e+06	5.011850e+00	1.949836e-06
2.582260190635344e+06	5.011850e+00	1.940877e-06
2.594179362119567e+06	5.011850e+00	1.931960e-06
2.606153549999651e+06	5.011850e+00	1.923083e-06
2.618183008219745e+06	5.011850e+00	1.914247e-06
2.630267991896145e+06	5.011850e+00	1.905452e-06
2.642408757322713e+06	5.011850e+00	1.896697e-06
2.654605561976310e+06	5.011850e+00	1.887983e-06
2.666858664522254e+06	5.011850e+00	1.879308e-06
2.679168324819810e+06	5.011850e+00	1.870674e-06
2.691534803927697e+06	5.011850e+00	1.862079e-06
2.703958364109629e+06	5.011850e+00	1.853523e-06
2.716439268839872e+06	5.011850e+00	1.845007e-06
2.728977782808834e+06	5.011850e+00	1.836530e-06
2.741574171928680e+06	5.011850e+00	1.828092e-06
2.754228703338967e+06	5.011850e+00	1.819693e-06
2.766941645412317e+06	5.011850e+00	1.811332e-06
2.779713267760097e+06	5.011850e+00	1.803010e-06
2.792543841238151e+06	5.011850e+00	1.794726e-06
2.805433637952530e+06	5.011850e+00	1.786480e-06
2.818382931265274e+06	5.011850e+00	1.778271e-06
2.831391995800203e+06	5.011850e+00	1.770101e-06
2.844461107448744e+06	5.011850e+00	1.761968e-06
2.857590543375779e+06	5.011850e+00	1.753873e-06
2.870780582025527e+06	5.011850e+00	1.745814e-06
2.884031503127446e+06	5.011850e+00	1.737793e-06
2.897343587702168e+06	5.011850e+00	1.729809e-06
2.910717118067454e+06	5.011850e+00	1.721861e-06
2.924152377844188e+06	5.011850e+00	1.713950e-06
2.937649651962388e+06	5.011850e+00	1.706075e-06
2.951209226667246e+06	5.011850e+00	1.698236e-06
2.964831389525208e+06	5.011850e+00	1.690433e-06
2.978516429430059e+06	5.011850e+00	1.682667e-06
2.992264636609062e+06	5.011850e+00	1.674935e-06
3.006076302629109e+06	5.011850e+00	1.667240e-06
3.019951720402898e+06	5.011850e+00	1.659580e-06
3.033891184195157e+06	5.011850e+00	1.651954e-06
3.047894989628873e+06	5.011850e+00	1.644364e-06
3.061963433691572e+06	5.011850e+00	1.636809e-06
3.076096814741607e+06	5.011850e+00	1.629289e-06
3.090295432514493e+06	5.011850e+00	1.621803e-06
3.104559588129263e+06	5.011850e+00	1.614351e-06
3.118889584094848e+06	5.011850e+00	1.606934e-06
3.133285724316502e+06	5.011850e+00	1.599551e-06
3.147748314102237e+06	5.011850e+00	1.592202e-06
3.162277660169304e+06	5.011850e+00	1.584886e-06
3.176874070650700e+06	5.011850e+00	1.577604e-06
3.191537855101696e+06	5.011850e+00	1.570356e-06
3.206269324506404e+06	5.011850e+00	1.563141e-06
3.221068791284378e+06	5.011850e+00	1.555959e-06
3.235936569297230e+06	5.011850e+00	1.548810e-06
3.250872973855296e+06	5.011850e+00	1.541694e-06
3.265878321724315e+06	5.011850e+00	1.534610e-06
3.280952931132152e+06	5.011850e+00	1.527559e-06
3.296097121775544e+06	5.011850e+00	1.520541e-06
3.311311214826882e+06	5.011850e+00	1.513554e-06
3.326595532941021e+06	5.011850e+00	1.506600e-06
3.341950400262123e+06	5.011850e+00	1.499678e-06
3.357376142430532e+06	5.011850e+00	1.492788e-06
3.372873086589678e+06	5.011850e+00	1.485929e-06
3.388441561393020e+06	5.011850e+00	1.479102e-06
3.404081897011008e+06	5.011850e+00	1.472306e-06
3.419794425138093e+06	5.011850e+00	1.465541e-06
3.435579478999755e+06	5.011850e+00	1.458808e-06
3.451437393359576e+06	5.011850e+00	1.452105e-06
3.467368504526335e+06	5.011850e+00	1.445433e-06
3.483373150361142e+06	5.011850e+00	1.438792e-06
3.499451670284601e+06	5.011850e+00	1.432182e-06
3.515604405284015e+06	5.011850e+00	1.425601e-06
3.531831697920608e+06	5.011850e+00	1.419051e-06
3.548133892336798e+06	5.011850e+00	1.412531e-06
3.564511334263491e+06	5.011850e+00	1.406041e-06
3.580964371027414e+06	5.011850e+00	1.399581e-06
3.597493351558482e+06	5.011850e+00	1.393151e-06
3.614098626397197e+06	5.011850e+00	1.386750e-06
3.630780547702082e+06	5.011850e+00	1.380378e-06
3.647539469257152e+06	5.011850e+00	1.374036e-06
3.664375746479412e+06	5.011850e+00	1.367723e-06
3.681289736426399e+06	5.011850e+00	1.361439e-06
3.698281797803752e+06	5.011850e+00	1.355183e-06
3.715352290972820e+06	5.011850e+00	1.348957e-06
3.732501577958306e+06	5.011850e+00	1.342759e-06
3.749730022455941e+06	5.011850e+00	1.336590e-06
3.767037989840200e+06	5.011850e+00	1.330449e-06
3.784425847172050e+06	5.011850e+00	1.324336e-06
3.801893963206734e+06	5.011850e+00	1.318251e-06
3.819442708401593e+06	5.011850e+00	1.312194e-06
3.837072454923920e+06	5.011850e+00	1.306165e-06
3.854783576658856e+06	5.011850e+00	1.300164e-06
3.872576449217316e+06	5.011850e+00	1.294190e-06
3.890451449943955e+06	5.011850e+00	1.288244e-06
3.908408957925175e+06	5.011850e+00	1.282325e-06
3.926449353997159e+06	5.011850e+00	1.276433e-06
3.944573020753950e+06	5.011850e+00	1.270568e-06
3.962780342555566e+06	5.011850e+00	1.264731e-06
3.981071705536149e+06	5.011850e+00	1.258920e-06
3.999447497612157e+06	5.011850e+00	1.253136e-06
4.017908108490588e+06	5.011850e+00	1.247378e-06
4.036453929677244e+06	5.011850e+00	1.241647e-06
4.055085354485038e+06	5.011850e+00	1.235942e-06
4.073802778042333e+06	5.011850e+00	1.230263e-06
4.092606597301320e+06	5.011850e+00	1.224611e-06
4.111497211046440e+06	5.011850e+00	1.218984e-06
4.130475019902837e+06	5.011850e+00	1.213383e-06
4.149540426344859e+06	5.011850e+00	1.207809e-06
4.168693834704589e+06	5.011850e+00	1.202259e-06
4.187935651180425e+06	5.011850e+00	1.196735e-06
4.207266283845688e+06	5.011850e+00	1.191237e-06
4.226686142657283e+06	5.011850e+00	1.185763e-06
4.246195639464388e+06	5.011850e+00	1.180315e-06
4.265795188017192e+06	5.011850e+00	1.174892e-06
4.285485203975666e+06	5.011850e+00	1.169494e-06
4.305266104918384e+06	5.011850e+00	1.164121e-06
4.325138310351371e+06	5.011850e+00	1.158772e-06
4.345102241717005e+06	5.011850e+00	1.153448e-06
4.365158322402956e+06	5.011850e+00	1.148148e-06
4.385306977751159e+06	5.011850e+00	1.142873e-06
4.405548635066841e+06	5.011850e+00	1.137622e-06
4.425883723627580e+06	5.011850e+00	1.132395e-06
4.446312674692407e+06	5.011850e+00	1.127192e-06
4.466835921510959e+06	5.011850e+00	1.122013e-06
4.487453899332656e+06	5.011850e+00	1.116858e-06
4.508167045415943e+06	5.011850e+00	1.111727e-06
4.528975799037555e+06	5.011850e+00	1.106619e-06
4.549880601501839e+06	5.011850e+00	1.101534e-06
4.570881896150110e+06	5.011850e+00	1.096473e-06
4.591980128370052e+06	5.011850e+00	1.091435e-06
4.613175745605166e+06	5.011850e+00	1.086421e-06
4.634469197364260e+06	5.011850e+00	1.081429e-06
4.655860935230976e+06	5.011850e+00	1.076460e-06
4.677351412873375e+06	5.011850e+00	1.071515e-06
4.698941086053554e+06	5.011850e+00	1.066591e-06
4.720630412637312e+06	5.011850e+00	1.061691e-06
