time	V(n053)
3.322614704362473e-03	5.051394e+00
3.323114704362473e-03	5.048990e+00
3.323614704362474e-03	5.046471e+00
3.324114704362474e-03	5.043846e+00
3.324614704362475e-03	5.041121e+00
3.325114704362475e-03	5.038301e+00
3.325614704362476e-03	5.035393e+00
3.326114704362476e-03	5.032402e+00
3.326614704362477e-03	5.029333e+00
3.327114704362477e-03	5.026190e+00
3.327614704362478e-03	5.022978e+00
3.328114704362478e-03	5.019700e+00
3.328614704362479e-03	5.016359e+00
3.329102135388187e-03	5.013052e+00
3.329292682889645e-03	5.011745e+00
3.329479261593285e-03	5.010453e+00
3.329726671582420e-03	5.008728e+00
3.329994766405511e-03	5.006842e+00
3.330407087292292e-03	5.003914e+00
3.330838786161930e-03	5.000823e+00
3.331036474648136e-03	4.999435e+00
3.331191103449468e-03	4.998473e+00
3.331341333132218e-03	4.997802e+00
3.331486948175519e-03	4.997602e+00
3.331696197003242e-03	4.998315e+00
3.331948599129136e-03	5.000698e+00
3.332182765893296e-03	5.004286e+00
3.332358928187243e-03	5.007714e+00
3.332498939415771e-03	5.010700e+00
3.332627841773350e-03	5.013482e+00
3.332748675952721e-03	5.016021e+00
3.332904334681489e-03	5.019166e+00
3.333018405438218e-03	5.021371e+00
3.333158838453365e-03	5.023950e+00
3.333353611495768e-03	5.027333e+00
3.333573099477766e-03	5.030908e+00
3.333788242317240e-03	5.034173e+00
3.333992174671466e-03	5.037071e+00
3.334125881094011e-03	5.038864e+00
3.334250795913651e-03	5.040464e+00
3.334309413869446e-03	5.041190e+00
3.334389512073557e-03	5.042153e+00
3.334446293719040e-03	5.042821e+00
3.334515827374152e-03	5.043615e+00
3.334654894684388e-03	5.045145e+00
3.334807058064493e-03	5.046735e+00
3.335028491957853e-03	5.048898e+00
3.335280915435890e-03	5.051163e+00
3.335591361462761e-03	5.053711e+00
3.335760712075878e-03	5.054994e+00
3.335854323280152e-03	5.055657e+00
3.335945504872456e-03	5.056277e+00
3.336013178517866e-03	5.056722e+00
3.336087710843233e-03	5.057193e+00
3.336236775493953e-03	5.058088e+00
3.336438603220498e-03	5.059202e+00
3.336797920511850e-03	5.060997e+00
3.336984635432555e-03	5.061831e+00
3.337173099517102e-03	5.062589e+00
3.337258516026911e-03	5.062908e+00
3.337360214088037e-03	5.063263e+00
3.337470425289160e-03	5.063625e+00
3.337588327549809e-03	5.063986e+00
3.337747169684352e-03	5.064429e+00
3.337943513281719e-03	5.064912e+00
3.338222645096825e-03	5.065479e+00
3.338620917754262e-03	5.066072e+00
3.339120917754262e-03	5.066509e+00
3.339620917754263e-03	5.066627e+00
3.340120917754263e-03	5.066435e+00
3.340620917754264e-03	5.065960e+00
3.341120917754264e-03	5.065228e+00
3.341620917754265e-03	5.064259e+00
3.342120917754265e-03	5.063072e+00
3.342620917754266e-03	5.061685e+00
3.343120917754266e-03	5.060112e+00
3.343620917754267e-03	5.058368e+00
3.344120917754267e-03	5.056464e+00
3.344620917754268e-03	5.054413e+00
3.345120917754268e-03	5.052224e+00
3.345620917754269e-03	5.049907e+00
3.346120917754269e-03	5.047470e+00
3.346620917754270e-03	5.044920e+00
3.347120917754270e-03	5.042267e+00
3.347620917754271e-03	5.039515e+00
3.348120917754271e-03	5.036670e+00
3.348620917754272e-03	5.033742e+00
3.349027489309736e-03	5.031304e+00
3.349316075541314e-03	5.029542e+00
3.349510844832496e-03	5.028337e+00
3.349699820309998e-03	5.027155e+00
3.349904797254818e-03	5.025861e+00
3.350222851350282e-03	5.023829e+00
3.350557547758842e-03	5.021666e+00
3.350773242996374e-03	5.020257e+00
3.350972870718685e-03	5.018941e+00
3.351125453467871e-03	5.017928e+00
3.351272553163601e-03	5.016946e+00
3.351427751368485e-03	5.015904e+00
3.351592763995034e-03	5.014790e+00
3.351770488581290e-03	5.013583e+00
